period_end,ghi,cloud_opacity,air_temp
2024-09-30T23:00:00+00:00,0,0,27
2024-10-01T00:00:00+00:00,0,0,27
2024-10-01T01:00:00+00:00,0,0,27
2024-10-01T02:00:00+00:00,0,0,26
2024-10-01T03:00:00+00:00,0,0,26
2024-10-01T04:00:00+00:00,16,0,26
2024-10-01T05:00:00+00:00,160,0.6,26
2024-10-01T06:00:00+00:00,382,0,26
2024-10-01T07:00:00+00:00,600,0,26
2024-10-01T08:00:00+00:00,777,0,27
2024-10-01T09:00:00+00:00,890,0,27
2024-10-01T10:00:00+00:00,933,0,28
2024-10-01T11:00:00+00:00,899,0,28
2024-10-01T12:00:00+00:00,788,0,29
2024-10-01T13:00:00+00:00,613,0,29
2024-10-01T14:00:00+00:00,394,0,29
2024-10-01T15:00:00+00:00,168,0,30
2024-10-01T16:00:00+00:00,16,0,29
2024-10-01T17:00:00+00:00,0,0,29
2024-10-01T18:00:00+00:00,0,0,29
2024-10-01T19:00:00+00:00,0,0,29
2024-10-01T20:00:00+00:00,0,0,29
2024-10-01T21:00:00+00:00,0,0.6,28
2024-10-01T22:00:00+00:00,0,0.6,28
2024-10-01T23:00:00+00:00,0,3.6,28
2024-10-02T00:00:00+00:00,0,3.1,27
2024-10-02T01:00:00+00:00,0,10.6,26
2024-10-02T02:00:00+00:00,0,29.7,25
2024-10-02T03:00:00+00:00,0,35.2,25
2024-10-02T04:00:00+00:00,14,36.9,25
2024-10-02T05:00:00+00:00,130,22.5,25
2024-10-02T06:00:00+00:00,290,27.6,25
2024-10-02T07:00:00+00:00,534,12.3,25
2024-10-02T08:00:00+00:00,719,9,25
2024-10-02T09:00:00+00:00,897,0,26
2024-10-02T10:00:00+00:00,936,0,27
2024-10-02T11:00:00+00:00,862,4.1,27
2024-10-02T12:00:00+00:00,786,0,27
2024-10-02T13:00:00+00:00,583,0.1,27
2024-10-02T14:00:00+00:00,335,10.3,26
2024-10-02T15:00:00+00:00,54,57.6,26
2024-10-02T16:00:00+00:00,13,21.1,25
2024-10-02T17:00:00+00:00,0,32.9,25
2024-10-02T18:00:00+00:00,0,35.9,24
2024-10-02T19:00:00+00:00,0,32.7,23
2024-10-02T20:00:00+00:00,0,29.2,23
2024-10-02T21:00:00+00:00,0,28.2,23
2024-10-02T22:00:00+00:00,0,41.5,23
2024-10-02T23:00:00+00:00,0,54.7,22
2024-10-03T00:00:00+00:00,0,44.5,22
2024-10-03T01:00:00+00:00,0,43.4,22
2024-10-03T02:00:00+00:00,0,44.6,22
2024-10-03T03:00:00+00:00,0,39.2,22
2024-10-03T04:00:00+00:00,17,34.2,22
2024-10-03T05:00:00+00:00,125,33.7,22
2024-10-03T06:00:00+00:00,271,37.2,22
2024-10-03T07:00:00+00:00,330,48.8,22
2024-10-03T08:00:00+00:00,440,46.5,22
2024-10-03T09:00:00+00:00,481,48.2,22
2024-10-03T10:00:00+00:00,414,57.1,23
2024-10-03T11:00:00+00:00,399,56.7,23
2024-10-03T12:00:00+00:00,414,49.1,24
2024-10-03T13:00:00+00:00,184,71.7,24
2024-10-03T14:00:00+00:00,88,79.8,24
2024-10-03T15:00:00+00:00,30,79.8,23
2024-10-03T16:00:00+00:00,8,52.4,23
2024-10-03T17:00:00+00:00,0,38,23
2024-10-03T18:00:00+00:00,0,32.3,22
2024-10-03T19:00:00+00:00,0,45.6,22
2024-10-03T20:00:00+00:00,0,45.2,22
2024-10-03T21:00:00+00:00,0,35,21
2024-10-03T22:00:00+00:00,0,37.1,21
2024-10-03T23:00:00+00:00,0,45.3,20
2024-10-04T00:00:00+00:00,0,44.9,20
2024-10-04T01:00:00+00:00,0,41.7,19
2024-10-04T02:00:00+00:00,0,43.5,19
2024-10-04T03:00:00+00:00,0,50.8,19
2024-10-04T04:00:00+00:00,15,40.5,19
2024-10-04T05:00:00+00:00,156,17.1,19
2024-10-04T06:00:00+00:00,416,1.1,19
2024-10-04T07:00:00+00:00,489,22,20
2024-10-04T08:00:00+00:00,456,44.5,20
2024-10-04T09:00:00+00:00,556,40.4,21
2024-10-04T10:00:00+00:00,700,28.2,22
2024-10-04T11:00:00+00:00,772,17.8,23
2024-10-04T12:00:00+00:00,733,11.8,23
2024-10-04T13:00:00+00:00,472,28.3,23
2024-10-04T14:00:00+00:00,173,61.3,24
2024-10-04T15:00:00+00:00,60,64.7,24
2024-10-04T16:00:00+00:00,16,16.1,23
2024-10-04T17:00:00+00:00,0,41.5,23
2024-10-04T18:00:00+00:00,0,41.7,22
2024-10-04T19:00:00+00:00,0,18.6,22
2024-10-04T20:00:00+00:00,0,33.3,21
2024-10-04T21:00:00+00:00,0,37.7,21
2024-10-04T22:00:00+00:00,0,41.2,20
2024-10-04T23:00:00+00:00,0,40.5,20
2024-10-05T00:00:00+00:00,0,34.6,19
2024-10-05T01:00:00+00:00,0,36.3,19
2024-10-05T02:00:00+00:00,0,36.8,19
2024-10-05T03:00:00+00:00,0,40.6,19
2024-10-05T04:00:00+00:00,21,33,19
2024-10-05T05:00:00+00:00,178,18.4,19
2024-10-05T06:00:00+00:00,318,28.8,19
2024-10-05T07:00:00+00:00,557,19.1,19
2024-10-05T08:00:00+00:00,778,9,20
2024-10-05T09:00:00+00:00,819,15.1,21
2024-10-05T10:00:00+00:00,877,12.5,22
2024-10-05T11:00:00+00:00,782,18.7,23
2024-10-05T12:00:00+00:00,789,7.3,23
2024-10-05T13:00:00+00:00,636,4.4,24
2024-10-05T14:00:00+00:00,441,0,24
2024-10-05T15:00:00+00:00,199,0,24
2024-10-05T16:00:00+00:00,19,13.3,24
2024-10-05T17:00:00+00:00,0,2.4,23
2024-10-05T18:00:00+00:00,0,3.3,23
2024-10-05T19:00:00+00:00,0,2.5,22
2024-10-05T20:00:00+00:00,0,9.8,22
2024-10-05T21:00:00+00:00,0,8.8,21
2024-10-05T22:00:00+00:00,0,9.7,21
2024-10-05T23:00:00+00:00,0,10.8,21
2024-10-06T00:00:00+00:00,0,15.2,20
2024-10-06T01:00:00+00:00,0,16.6,20
2024-10-06T02:00:00+00:00,0,12.2,20
2024-10-06T03:00:00+00:00,0,14,20
2024-10-06T04:00:00+00:00,24,3.1,20
2024-10-06T05:00:00+00:00,208,0,19
2024-10-06T06:00:00+00:00,450,0.1,20
2024-10-06T07:00:00+00:00,668,0,20
2024-10-06T08:00:00+00:00,838,0,21
2024-10-06T09:00:00+00:00,946,0,22
2024-10-06T10:00:00+00:00,983,0,23
2024-10-06T11:00:00+00:00,943,0,24
2024-10-06T12:00:00+00:00,831,0,24
2024-10-06T13:00:00+00:00,655,0,25
2024-10-06T14:00:00+00:00,434,0,25
2024-10-06T15:00:00+00:00,194,0,25
2024-10-06T16:00:00+00:00,19,0.3,25
2024-10-06T17:00:00+00:00,0,3.1,25
2024-10-06T18:00:00+00:00,0,15.1,25
2024-10-06T19:00:00+00:00,0,24.1,25
2024-10-06T20:00:00+00:00,0,30.6,24
2024-10-06T21:00:00+00:00,0,24.8,23
2024-10-06T22:00:00+00:00,0,7.4,23
2024-10-06T23:00:00+00:00,0,3.9,23
2024-10-07T00:00:00+00:00,0,4.2,23
2024-10-07T01:00:00+00:00,0,5.6,22
2024-10-07T02:00:00+00:00,0,1.2,22
2024-10-07T03:00:00+00:00,0,4.7,22
2024-10-07T04:00:00+00:00,26,5,22
2024-10-07T05:00:00+00:00,216,0,22
2024-10-07T06:00:00+00:00,456,0,22
2024-10-07T07:00:00+00:00,672,0,23
2024-10-07T08:00:00+00:00,841,0,23
2024-10-07T09:00:00+00:00,949,0,24
2024-10-07T10:00:00+00:00,986,0,25
2024-10-07T11:00:00+00:00,948,0,26
2024-10-07T12:00:00+00:00,834,0,26
2024-10-07T13:00:00+00:00,645,0,26
2024-10-07T14:00:00+00:00,423,0,27
2024-10-07T15:00:00+00:00,185,2.5,27
2024-10-07T16:00:00+00:00,18,21.7,27
2024-10-07T17:00:00+00:00,0,34.6,27
2024-10-07T18:00:00+00:00,0,50.4,26
2024-10-07T19:00:00+00:00,0,46.9,26
2024-10-07T20:00:00+00:00,0,46.4,26
2024-10-07T21:00:00+00:00,0,54.5,26
2024-10-07T22:00:00+00:00,0,39.1,25
2024-10-07T23:00:00+00:00,0,45.8,25
2024-10-08T00:00:00+00:00,0,23.3,25
2024-10-08T01:00:00+00:00,0,19.7,25
2024-10-08T02:00:00+00:00,0,15.8,24
2024-10-08T03:00:00+00:00,0,16.4,25
2024-10-08T04:00:00+00:00,22,12.7,25
2024-10-08T05:00:00+00:00,172,7.4,25
2024-10-08T06:00:00+00:00,396,5.9,25
2024-10-08T07:00:00+00:00,541,16.8,25
2024-10-08T08:00:00+00:00,698,15.3,26
2024-10-08T09:00:00+00:00,935,0,26
2024-10-08T10:00:00+00:00,977,0,27
2024-10-08T11:00:00+00:00,940,0,27
2024-10-08T12:00:00+00:00,826,0.1,27
2024-10-08T13:00:00+00:00,618,4.6,28
2024-10-08T14:00:00+00:00,428,0,28
2024-10-08T15:00:00+00:00,191,0,28
2024-10-08T16:00:00+00:00,17,31,27
2024-10-08T17:00:00+00:00,0,12.4,27
2024-10-08T18:00:00+00:00,0,12.1,27
2024-10-08T19:00:00+00:00,0,9.4,26
2024-10-08T20:00:00+00:00,0,8.8,26
2024-10-08T21:00:00+00:00,0,21.4,26
2024-10-08T22:00:00+00:00,0,19.3,25
2024-10-08T23:00:00+00:00,0,13.9,24
2024-10-09T00:00:00+00:00,0,10.3,24
2024-10-09T01:00:00+00:00,0,22.2,23
2024-10-09T02:00:00+00:00,0,27.5,22
2024-10-09T03:00:00+00:00,0,18.8,22
2024-10-09T04:00:00+00:00,26,2.4,22
2024-10-09T05:00:00+00:00,197,6.1,22
2024-10-09T06:00:00+00:00,442,3.1,22
2024-10-09T07:00:00+00:00,664,0,22
2024-10-09T08:00:00+00:00,837,0,23
2024-10-09T09:00:00+00:00,949,0,24
2024-10-09T10:00:00+00:00,988,0,25
2024-10-09T11:00:00+00:00,950,0,25
2024-10-09T12:00:00+00:00,834,0.3,26
2024-10-09T13:00:00+00:00,654,0,27
2024-10-09T14:00:00+00:00,398,8.7,27
2024-10-09T15:00:00+00:00,188,3.5,27
2024-10-09T16:00:00+00:00,18,18.1,27
2024-10-09T17:00:00+00:00,0,41,26
2024-10-09T18:00:00+00:00,0,42.5,26
2024-10-09T19:00:00+00:00,0,39.5,25
2024-10-09T20:00:00+00:00,0,24.2,25
2024-10-09T21:00:00+00:00,0,0.4,24
2024-10-09T22:00:00+00:00,0,0,24
2024-10-09T23:00:00+00:00,0,0,23
2024-10-10T00:00:00+00:00,0,10.7,23
2024-10-10T01:00:00+00:00,0,25.2,22
2024-10-10T02:00:00+00:00,0,62.7,22
2024-10-10T03:00:00+00:00,0,16.8,22
2024-10-10T04:00:00+00:00,25,4.3,22
2024-10-10T05:00:00+00:00,203,4.9,22
2024-10-10T06:00:00+00:00,448,0.3,22
2024-10-10T07:00:00+00:00,665,0.9,22
2024-10-10T08:00:00+00:00,843,0,23
2024-10-10T09:00:00+00:00,950,0,24
2024-10-10T10:00:00+00:00,979,0,25
2024-10-10T11:00:00+00:00,937,0,26
2024-10-10T12:00:00+00:00,822,0,26
2024-10-10T13:00:00+00:00,633,0,26
2024-10-10T14:00:00+00:00,410,0,27
2024-10-10T15:00:00+00:00,170,7.5,27
2024-10-10T16:00:00+00:00,15,25.1,27
2024-10-10T17:00:00+00:00,0,4.9,26
2024-10-10T18:00:00+00:00,0,45.3,26
2024-10-10T19:00:00+00:00,0,48.4,26
2024-10-10T20:00:00+00:00,0,62.2,25
2024-10-10T21:00:00+00:00,0,31.9,25
2024-10-10T22:00:00+00:00,0,47.3,24
2024-10-10T23:00:00+00:00,0,81.1,24
2024-10-11T00:00:00+00:00,0,82.8,24
2024-10-11T01:00:00+00:00,0,71.5,23
2024-10-11T02:00:00+00:00,0,78.2,23
2024-10-11T03:00:00+00:00,0,82.3,23
2024-10-11T04:00:00+00:00,22,31.8,23
2024-10-11T05:00:00+00:00,125,36.4,23
2024-10-11T06:00:00+00:00,312,29.2,23
2024-10-11T07:00:00+00:00,606,7.6,23
2024-10-11T08:00:00+00:00,764,6.5,24
2024-10-11T09:00:00+00:00,730,21,25
2024-10-11T10:00:00+00:00,816,15.1,26
2024-10-11T11:00:00+00:00,883,4.1,26
2024-10-11T12:00:00+00:00,773,4.1,27
2024-10-11T13:00:00+00:00,631,0.1,27
2024-10-11T14:00:00+00:00,398,3.9,27
2024-10-11T15:00:00+00:00,134,22,27
2024-10-11T16:00:00+00:00,14,57.1,27
2024-10-11T17:00:00+00:00,0,54.4,27
2024-10-11T18:00:00+00:00,0,70.4,26
2024-10-11T19:00:00+00:00,0,72.7,26
2024-10-11T20:00:00+00:00,0,74.9,26
2024-10-11T21:00:00+00:00,0,73.8,26
2024-10-11T22:00:00+00:00,0,63.6,25
2024-10-11T23:00:00+00:00,0,67.8,25
2024-10-12T00:00:00+00:00,0,48.7,25
2024-10-12T01:00:00+00:00,0,36.2,24
2024-10-12T02:00:00+00:00,0,21.2,24
2024-10-12T03:00:00+00:00,0,20.8,24
2024-10-12T04:00:00+00:00,24,18.1,24
2024-10-12T05:00:00+00:00,182,9.7,24
2024-10-12T06:00:00+00:00,433,1,24
2024-10-12T07:00:00+00:00,648,1.9,25
2024-10-12T08:00:00+00:00,816,2.7,26
2024-10-12T09:00:00+00:00,948,0,27
2024-10-12T10:00:00+00:00,986,0,27
2024-10-12T11:00:00+00:00,912,3.5,28
2024-10-12T12:00:00+00:00,799,3.4,28
2024-10-12T13:00:00+00:00,577,8.5,28
2024-10-12T14:00:00+00:00,409,0,29
2024-10-12T15:00:00+00:00,167,5.2,29
2024-10-12T16:00:00+00:00,17,8.5,29
2024-10-12T17:00:00+00:00,0,24,28
2024-10-12T18:00:00+00:00,0,44.3,28
2024-10-12T19:00:00+00:00,0,40.4,27
2024-10-12T20:00:00+00:00,0,43.2,27
2024-10-12T21:00:00+00:00,0,41.1,26
2024-10-12T22:00:00+00:00,0,44.2,26
2024-10-12T23:00:00+00:00,0,6.3,26
2024-10-13T00:00:00+00:00,0,7.3,26
2024-10-13T01:00:00+00:00,0,14.4,25
2024-10-13T02:00:00+00:00,0,2.5,25
2024-10-13T03:00:00+00:00,0,8,25
2024-10-13T04:00:00+00:00,29,1.5,25
2024-10-13T05:00:00+00:00,211,0,25
2024-10-13T06:00:00+00:00,447,0,26
2024-10-13T07:00:00+00:00,660,0,26
2024-10-13T08:00:00+00:00,828,0,26
2024-10-13T09:00:00+00:00,933,0,27
2024-10-13T10:00:00+00:00,968,0,28
2024-10-13T11:00:00+00:00,927,0,28
2024-10-13T12:00:00+00:00,814,0,28
2024-10-13T13:00:00+00:00,641,0,28
2024-10-13T14:00:00+00:00,421,0,29
2024-10-13T15:00:00+00:00,186,0,29
2024-10-13T16:00:00+00:00,19,2.2,29
2024-10-13T17:00:00+00:00,0,3.6,29
2024-10-13T18:00:00+00:00,0,6.9,28
2024-10-13T19:00:00+00:00,0,6.1,28
2024-10-13T20:00:00+00:00,0,0.4,27
2024-10-13T21:00:00+00:00,0,12.5,27
2024-10-13T22:00:00+00:00,0,17.6,27
2024-10-13T23:00:00+00:00,0,9.4,26
2024-10-14T00:00:00+00:00,0,18.5,26
2024-10-14T01:00:00+00:00,0,14,26
2024-10-14T02:00:00+00:00,0,1.5,25
2024-10-14T03:00:00+00:00,0,10.9,25
2024-10-14T04:00:00+00:00,28,11.7,25
2024-10-14T05:00:00+00:00,209,0,25
2024-10-14T06:00:00+00:00,447,0,26
2024-10-14T07:00:00+00:00,662,0,26
2024-10-14T08:00:00+00:00,832,0,27
2024-10-14T09:00:00+00:00,939,0,27
2024-10-14T10:00:00+00:00,973,0,28
2024-10-14T11:00:00+00:00,932,0,28
2024-10-14T12:00:00+00:00,812,0,28
2024-10-14T13:00:00+00:00,606,0,28
2024-10-14T14:00:00+00:00,381,0,28
2024-10-14T15:00:00+00:00,161,0,28
2024-10-14T16:00:00+00:00,15,44.6,28
2024-10-14T17:00:00+00:00,0,78.9,28
2024-10-14T18:00:00+00:00,0,76,27
2024-10-14T19:00:00+00:00,0,38.9,27
2024-10-14T20:00:00+00:00,0,44.6,27
2024-10-14T21:00:00+00:00,0,29.4,27
2024-10-14T22:00:00+00:00,0,27.5,27
2024-10-14T23:00:00+00:00,0,44.5,27
2024-10-15T00:00:00+00:00,0,28.7,27
2024-10-15T01:00:00+00:00,0,25.6,26
2024-10-15T02:00:00+00:00,0,33.6,26
2024-10-15T03:00:00+00:00,0,27.6,26
2024-10-15T04:00:00+00:00,27,5.4,26
2024-10-15T05:00:00+00:00,183,5.8,27
2024-10-15T06:00:00+00:00,418,0,27
2024-10-15T07:00:00+00:00,634,0,27
2024-10-15T08:00:00+00:00,789,1.8,28
2024-10-15T09:00:00+00:00,869,4.4,28
2024-10-15T10:00:00+00:00,944,0,28
2024-10-15T11:00:00+00:00,901,0,29
2024-10-15T12:00:00+00:00,780,0.4,29
2024-10-15T13:00:00+00:00,528,11.8,29
2024-10-15T14:00:00+00:00,142,64.9,28
2024-10-15T15:00:00+00:00,24,85.1,28
2024-10-15T16:00:00+00:00,4,81.6,28
2024-10-15T17:00:00+00:00,0,70.3,28
2024-10-15T18:00:00+00:00,0,61,27
2024-10-15T19:00:00+00:00,0,69.9,28
2024-10-15T20:00:00+00:00,0,57.7,28
2024-10-15T21:00:00+00:00,0,54.2,28
2024-10-15T22:00:00+00:00,0,81.9,27
2024-10-15T23:00:00+00:00,0,59.5,26
2024-10-16T00:00:00+00:00,0,60.3,26
2024-10-16T01:00:00+00:00,0,80.4,25
2024-10-16T02:00:00+00:00,0,55.2,24
2024-10-16T03:00:00+00:00,0,59.4,24
2024-10-16T04:00:00+00:00,19,47.3,24
2024-10-16T05:00:00+00:00,71,62.4,23
2024-10-16T06:00:00+00:00,129,70,23
2024-10-16T07:00:00+00:00,199,69.6,23
2024-10-16T08:00:00+00:00,223,73,23
2024-10-16T09:00:00+00:00,186,80.1,23
2024-10-16T10:00:00+00:00,258,73.3,23
2024-10-16T11:00:00+00:00,188,79.7,22
2024-10-16T12:00:00+00:00,163,79.8,22
2024-10-16T13:00:00+00:00,139,78.7,22
2024-10-16T14:00:00+00:00,50,88.1,22
2024-10-16T15:00:00+00:00,26,84,22
2024-10-16T16:00:00+00:00,5,69,22
2024-10-16T17:00:00+00:00,0,74.7,22
2024-10-16T18:00:00+00:00,0,57.7,22
2024-10-16T19:00:00+00:00,0,77.7,22
2024-10-16T20:00:00+00:00,0,72.8,22
2024-10-16T21:00:00+00:00,0,59.2,22
2024-10-16T22:00:00+00:00,0,49.9,21
2024-10-16T23:00:00+00:00,0,55,21
2024-10-17T00:00:00+00:00,0,66.9,21
2024-10-17T01:00:00+00:00,0,80.1,21
2024-10-17T02:00:00+00:00,0,73,20
2024-10-17T03:00:00+00:00,0,60.9,21
2024-10-17T04:00:00+00:00,23,42.4,21
2024-10-17T05:00:00+00:00,110,46.6,21
2024-10-17T06:00:00+00:00,183,61.1,20
2024-10-17T07:00:00+00:00,462,32,21
2024-10-17T08:00:00+00:00,608,28.1,21
2024-10-17T09:00:00+00:00,799,16.1,21
2024-10-17T10:00:00+00:00,789,19.4,22
2024-10-17T11:00:00+00:00,548,41.6,23
2024-10-17T12:00:00+00:00,502,39.4,23
2024-10-17T13:00:00+00:00,141,78.8,24
2024-10-17T14:00:00+00:00,63,85.6,24
2024-10-17T15:00:00+00:00,26,85.9,24
2024-10-17T16:00:00+00:00,8,52.4,24
2024-10-17T17:00:00+00:00,0,33.4,24
2024-10-17T18:00:00+00:00,0,33.2,23
2024-10-17T19:00:00+00:00,0,29.8,23
2024-10-17T20:00:00+00:00,0,23.2,23
2024-10-17T21:00:00+00:00,0,20.9,22
2024-10-17T22:00:00+00:00,0,27.8,22
2024-10-17T23:00:00+00:00,0,29.5,22
2024-10-18T00:00:00+00:00,0,25.6,22
2024-10-18T01:00:00+00:00,0,27,21
2024-10-18T02:00:00+00:00,0,25.3,21
2024-10-18T03:00:00+00:00,0,25.5,22
2024-10-18T04:00:00+00:00,38,10.3,22
2024-10-18T05:00:00+00:00,240,0.2,22
2024-10-18T06:00:00+00:00,480,0,22
2024-10-18T07:00:00+00:00,693,0,22
2024-10-18T08:00:00+00:00,862,0,23
2024-10-18T09:00:00+00:00,969,0,23
2024-10-18T10:00:00+00:00,1005,0,24
2024-10-18T11:00:00+00:00,966,0,25
2024-10-18T12:00:00+00:00,851,0,25
2024-10-18T13:00:00+00:00,673,0,26
2024-10-18T14:00:00+00:00,449,0,26
2024-10-18T15:00:00+00:00,206,0,27
2024-10-18T16:00:00+00:00,23,0,27
2024-10-18T17:00:00+00:00,0,0,26
2024-10-18T18:00:00+00:00,0,0.6,26
2024-10-18T19:00:00+00:00,0,0,26
2024-10-18T20:00:00+00:00,0,0,26
2024-10-18T21:00:00+00:00,0,0,25
2024-10-18T22:00:00+00:00,0,0,25
2024-10-18T23:00:00+00:00,0,0,25
2024-10-19T00:00:00+00:00,0,0.7,25
2024-10-19T01:00:00+00:00,0,2.8,25
2024-10-19T02:00:00+00:00,0,0,24
2024-10-19T03:00:00+00:00,0,0,24
2024-10-19T04:00:00+00:00,40,0,25
2024-10-19T05:00:00+00:00,246,0,25
2024-10-19T06:00:00+00:00,487,0,25
2024-10-19T07:00:00+00:00,701,0,25
2024-10-19T08:00:00+00:00,870,0,25
2024-10-19T09:00:00+00:00,978,0,26
2024-10-19T10:00:00+00:00,1016,0,27
2024-10-19T11:00:00+00:00,976,0,28
2024-10-19T12:00:00+00:00,862,0,28
2024-10-19T13:00:00+00:00,680,0,28
2024-10-19T14:00:00+00:00,457,0,28
2024-10-19T15:00:00+00:00,211,0,28
2024-10-19T16:00:00+00:00,24,0,28
2024-10-19T17:00:00+00:00,0,0,28
2024-10-19T18:00:00+00:00,0,0,27
2024-10-19T19:00:00+00:00,0,0,27
2024-10-19T20:00:00+00:00,0,0,27
2024-10-19T21:00:00+00:00,0,0,27
2024-10-19T22:00:00+00:00,0,0,27
2024-10-19T23:00:00+00:00,0,0,27
2024-10-20T00:00:00+00:00,0,0,26
2024-10-20T01:00:00+00:00,0,0,26
2024-10-20T02:00:00+00:00,0,0,26
2024-10-20T03:00:00+00:00,0,0,26
2024-10-20T04:00:00+00:00,38,0,25
2024-10-20T05:00:00+00:00,235,0,26
2024-10-20T06:00:00+00:00,478,0,26
2024-10-20T07:00:00+00:00,697,0,26
2024-10-20T08:00:00+00:00,869,0,27
2024-10-20T09:00:00+00:00,976,0,27
2024-10-20T10:00:00+00:00,1013,0,28
2024-10-20T11:00:00+00:00,970,0,28
2024-10-20T12:00:00+00:00,851,0,28
2024-10-20T13:00:00+00:00,660,0,29
2024-10-20T14:00:00+00:00,433,0,29
2024-10-20T15:00:00+00:00,191,0,29
2024-10-20T16:00:00+00:00,21,0,29
2024-10-20T17:00:00+00:00,0,0,29
2024-10-20T18:00:00+00:00,0,0,28
2024-10-20T19:00:00+00:00,0,27.4,28
2024-10-20T20:00:00+00:00,0,56.3,28
2024-10-20T21:00:00+00:00,0,43.3,28
2024-10-20T22:00:00+00:00,0,9.2,27
2024-10-20T23:00:00+00:00,0,12.3,27
2024-10-21T00:00:00+00:00,0,5.1,27
2024-10-21T01:00:00+00:00,0,5,26
2024-10-21T02:00:00+00:00,0,4.1,26
2024-10-21T03:00:00+00:00,0,12.5,26
2024-10-21T04:00:00+00:00,36,11.5,26
2024-10-21T05:00:00+00:00,229,0,26
2024-10-21T06:00:00+00:00,431,7.2,26
2024-10-21T07:00:00+00:00,671,1.1,26
2024-10-21T08:00:00+00:00,848,0,27
2024-10-21T09:00:00+00:00,955,0,28
2024-10-21T10:00:00+00:00,988,0,28
2024-10-21T11:00:00+00:00,944,0,29
2024-10-21T12:00:00+00:00,829,0,29
2024-10-21T13:00:00+00:00,648,0,29
2024-10-21T14:00:00+00:00,423,0,29
2024-10-21T15:00:00+00:00,184,0.2,29
2024-10-21T16:00:00+00:00,18,19.7,29
2024-10-21T17:00:00+00:00,0,21.1,29
2024-10-21T18:00:00+00:00,0,9.4,29
2024-10-21T19:00:00+00:00,0,9.8,29
2024-10-21T20:00:00+00:00,0,7.5,28
2024-10-21T21:00:00+00:00,0,10.5,28
2024-10-21T22:00:00+00:00,0,19.7,27
2024-10-21T23:00:00+00:00,0,5.7,27
2024-10-22T00:00:00+00:00,0,3.6,27
2024-10-22T01:00:00+00:00,0,18,26
2024-10-22T02:00:00+00:00,0,22.3,26
2024-10-22T03:00:00+00:00,0,24.9,27
2024-10-22T04:00:00+00:00,34,14.9,27
2024-10-22T05:00:00+00:00,224,0,27
2024-10-22T06:00:00+00:00,464,0,26
2024-10-22T07:00:00+00:00,684,0,26
2024-10-22T08:00:00+00:00,855,0,27
2024-10-22T09:00:00+00:00,962,0,27
2024-10-22T10:00:00+00:00,959,3.6,28
2024-10-22T11:00:00+00:00,951,0,29
2024-10-22T12:00:00+00:00,834,0,29
2024-10-22T13:00:00+00:00,644,0,29
2024-10-22T14:00:00+00:00,421,0,30
2024-10-22T15:00:00+00:00,177,7.1,29
2024-10-22T16:00:00+00:00,20,2.7,29
2024-10-22T17:00:00+00:00,0,6.8,29
2024-10-22T18:00:00+00:00,0,7.5,29
2024-10-22T19:00:00+00:00,0,1.9,29
2024-10-22T20:00:00+00:00,0,0,28
2024-10-22T21:00:00+00:00,0,0,28
2024-10-22T22:00:00+00:00,0,1.6,27
2024-10-22T23:00:00+00:00,0,0.6,27
2024-10-23T00:00:00+00:00,0,0,27
2024-10-23T01:00:00+00:00,0,0.1,27
2024-10-23T02:00:00+00:00,0,0,27
2024-10-23T03:00:00+00:00,0,0,27
2024-10-23T04:00:00+00:00,45,0,27
2024-10-23T05:00:00+00:00,253,0,27
2024-10-23T06:00:00+00:00,495,0,27
2024-10-23T07:00:00+00:00,706,0,27
2024-10-23T08:00:00+00:00,871,0,27
2024-10-23T09:00:00+00:00,974,0,28
2024-10-23T10:00:00+00:00,1004,0,29
2024-10-23T11:00:00+00:00,959,0,29
2024-10-23T12:00:00+00:00,842,0,30
2024-10-23T13:00:00+00:00,664,0,30
2024-10-23T14:00:00+00:00,441,0,30
2024-10-23T15:00:00+00:00,201,0,30
2024-10-23T16:00:00+00:00,22,4.9,30
2024-10-23T17:00:00+00:00,0,12.7,29
2024-10-23T18:00:00+00:00,0,20.6,29
2024-10-23T19:00:00+00:00,0,3.4,28
2024-10-23T20:00:00+00:00,0,0.9,28
2024-10-23T21:00:00+00:00,0,0,28
2024-10-23T22:00:00+00:00,0,0,28
2024-10-23T23:00:00+00:00,0,5.6,28
2024-10-24T00:00:00+00:00,0,4.8,27
2024-10-24T01:00:00+00:00,0,16.8,27
2024-10-24T02:00:00+00:00,0,1.2,26
2024-10-24T03:00:00+00:00,0,0,26
2024-10-24T04:00:00+00:00,45,0,26
2024-10-24T05:00:00+00:00,251,0,26
2024-10-24T06:00:00+00:00,492,0,27
2024-10-24T07:00:00+00:00,663,5.3,27
2024-10-24T08:00:00+00:00,865,0.2,27
2024-10-24T09:00:00+00:00,969,0,27
2024-10-24T10:00:00+00:00,998,0,28
2024-10-24T11:00:00+00:00,952,0,28
2024-10-24T12:00:00+00:00,832,0,29
2024-10-24T13:00:00+00:00,640,0,29
2024-10-24T14:00:00+00:00,407,2.2,30
2024-10-24T15:00:00+00:00,182,0.2,30
2024-10-24T16:00:00+00:00,19,14,30
2024-10-24T17:00:00+00:00,0,11.1,29
2024-10-24T18:00:00+00:00,0,13,29
2024-10-24T19:00:00+00:00,0,5.7,28
2024-10-24T20:00:00+00:00,0,9.4,28
2024-10-24T21:00:00+00:00,0,11.6,28
2024-10-24T22:00:00+00:00,0,18.1,27
2024-10-24T23:00:00+00:00,0,19.2,27
